imdb_title_id,title,original_title,Combined,Poster
tt0097812,Main Azaad Hoon,Main Azaad Hoon,Main Azaad Hoon  Drama Tinnu Anand  Javed Akhtar  Amitabh Bachchan  Shabana Azmi  Ram Gopal Bajaj  Arun Bakshi  Raja Bundela  Avtar Gill  Suhas Joshi  Annu Kapoor  Javed Khan  Mushtaq Khan  Anupam Kher  Akash Khurana  Mushtaq Merchant  Sudhir Pandey  Deepak Qazir  A newspaper reporter exploits an ordinary man for few rupees to pose as a man who is fighting against the corrupt politicians and prints imaginary stories in his name to improve the    ,https://image.tmdb.org/t/p/original/hafMR52uL0Fe5E5gXa4U698BYsM.jpg
tt0097851,Mathilukal,Mathilukal,Mathilukal  Drama  Romance Adoor Gopalakrishnan  Vaikom Muhammad Basheer  Adoor Gopalakrishnan  Mammootty  Thilakan  Karamana Janardanan Nair  Murali  Sreenath  Ravi Vallathol  Jagannatha Varma  Babu Namboothiri  B K  Nair  Azeez  Vembayam Thampi  P C  Soman  Aliyar  Krishnan Kutty Nair  Kallada Vijayan  An imprisoned man falls in love with a female prisoner without ever seeing her in person as a high wall separates them ,https://image.tmdb.org/t/p/original/wd66oMitPeU7sTJbT6iEYSI28FT.jpg
tt0098168,Ram Lakhan,Ram Lakhan,Ram Lakhan  Action  Drama  Musical Subhash Ghai  Subhash Ghai  Ram Kelkar  Rakhee Gulzar  Jackie Shroff  Anil Kapoor  Dimple Kapadia  Madhuri Dixit  Gulshan Grover  Amrish Puri  Paresh Rawal  Anupam Kher  Saeed Jaffrey  Raza Murad  Dalip Tahil  Annu Kapoor  Satish Kaushik  Sonika Gill  Ram Lakhan is the story of two brothers who part ways due to their ideological differences  but how they come to each other's rescue as the story unfolds ,https://image.tmdb.org/t/p/original/s6MeyQ0mL99jBNJrMTSJ9yHfhMo.jpg
tt0098255,Sati,Sati,Sati  Drama Aparna Sen  Arun Bannerjee  Arun Bannerjee  Shabana Azmi  Arun Bannerjee  Kali Bannerjee  Pradip Mukherjee  Arindam Gangopadhyay  Shakuntala Barua  Ratna Ghoshal  Ketaki Dutta  Menaka Das  Ajit Banerjee  Bimal Deb  Monu Mukherjee  Close to the holy River Ganga  an ancient tree provides shelter and comfort to Uma  a mute  orphan  Brahmin girl  Treated like a drudge by her cruel aunt  Uma is also cursed by a horoscope    ,https://image.tmdb.org/t/p/original/mak3tUGnOFc55TSrSaQkPHfAXFY.jpg
tt0098461,Thanedaar,Thanedaar,Thanedaar  Action  Crime  Drama Raj N  Sippy  Vinay Shukla  Jeetendra  Sanjay Dutt  Jaya Prada  Madhuri Dixit  Kiran Kumar  Goga Kapoor  Tej Sapru  Mahesh Anand  Satish Shah  Paintal  Sharat Saxena  Harish Patel  Viju Khote  Mahavir Shah  Dalip Tahil  A policeman is killed in a brawl - one of his boys is adopted by another policeman  the other whisked away and brought up by bandits  Years later  the boys meet-again on opposite sides of the law ,https://image.tmdb.org/t/p/original/8UXYkAeVNSpqtNFJ2OW74JtVT0p.jpg
tt0098491,Toofan,Toofan,Toofan  Action  Crime Ketan Desai  Salim Khan  Salim Khan  Amitabh Bachchan  Meenakshi Sheshadri  Amrita Singh  Farooq Shaikh  Kamal Kapoor  Goga Kapoor  Zarina Wahab  Sushma Seth  Raza Murad  Mahesh Anand  Jack Gaud  Pran  Master Makrand  Master Amit Shukla  Javed Rizvi  Honest police officer Hanuman Prasad Singh lives like friend and family with a magician by the name of Ramesh Kumar  Hanuman's wife passes away after giving birth to male twin babies; upon    ,https://image.tmdb.org/t/p/original/fvWYIGtwbYBdjsjl5fLsMVcbPLP.jpg
tt0098999,Agneepath,Agneepath,Agneepath  Action  Crime  Drama Mukul Anand  H  Banerjee  Kader Khan  Amitabh Bachchan  Mithun Chakraborty  Madhavi  Neelam Kothari  Danny Denzongpa  Alok Nath  Rohini Hattangadi  Tinnu Anand  Vikram Gokhale  Archana Puran Singh  Master Manjunath  Sharat Saxena  Goga Kapoor  Monty Sharma  Avtar Gill  A young boy's quest for revenge leads him to become a gangster as an adult  and with each day he becomes more and more like his enemies  Can he find vengeance and redemption ,https://image.tmdb.org/t/p/original/d9OfOqRTrW5FX1dhDPwaMNqm6GB.jpg
tt0099043,Anjali,Anjali,Anjali  Family  Drama Mani Ratnam  Mani Ratnam  Mani Ratnam  Revathi  Raghuvaran  Prabhu  Saranya Ponvannan  Shanti Priya  Arun  Shruthi  Shamili  V K  Ramasamy  Vidyuth Sreenivasan  Tarun  Chitra  her husband  Shekar  and two children  Arjun and Anu live in a rural area in India  When Chitra is expecting her third child  she is taken on a stormy night to a hospital where she    ,https://image.tmdb.org/t/p/original/be5s9hrsQfwnnlG5jkAN2vRF0Uq.jpg
tt0099076,Awaargi,Awaargi,Awaargi  Drama Mahesh Bhatt  Suraj Sanim  Suraj Sanim  Anil Kapoor  Meenakshi Sheshadri  Govinda  Anupam Kher  Paresh Rawal  Avtar Gill  Deepak Qazir  Satish Kaushik  Mahesh Anand  Kirti Kumar  Rahul Chowdhary  Ghanshyam Rohera  Deepak Sinha  Rajesh Kumar Singh  Mihir Chakravarti  Azad(Anil Kapoor)  a mob enforcer who rescues the lovely Seema (Meenakshi Seshadri) from a brothel against the orders of both his boss and a rival gang leader  He vows to help her become a    ,https://image.tmdb.org/t/p/original/aWUbrlwErgcEfHp3zezjEIVbkzK.jpg
tt0099080,Baaghi: A Rebel for Love,Baaghi: A Rebel for Love,Baaghi  A Rebel for Love  Action  Romance Deepak S  Shivdasani  Salman Khan  Javed Siddiqui  Salman Khan  Nagma  Shakti Kapoor  Kiran Kumar  Mohnish Bahl  Asha Sachdev  Beena Banerjee  Raju Shrestha  Pradeep Singh Rawat  Salim Khan Ding-Dong  Mac Mohan  Dinesh Hingoo  Ghanshyam Rohera  Arun Bakshi  Avtar Gill  A saga of love as a man turns rebellious and goes against his family and society to protect his love  a prostitute from evil ,https://image.tmdb.org/t/p/original/gINunosdcsGZUTcd3GtoXnvBxQ.jpg
tt0099081,Baap Numbri Beta Dus Numbri,Baap Numbri Beta Dus Numbri,Baap Numbri Beta Dus Numbri  Action  Comedy  Crime Aziz Sejawal  Kader Khan  Sameer  Asrani  Gulshan Grover  Jamuna  Shakti Kapoor  Kader Khan  Anjana Mumtaz  Farha Naaz  Aditya Pancholi  Yunus Parvez  Sabeeha  Shamsuddin  Jackie Shroff  A father and son are conning the whole city of Bombay ,https://image.tmdb.org/t/p/original/75LSgHvJXYTYYghiLYSilUTEsWD.jpg
tt0099429,Dil,Dil,Dil  Comedy  Drama  Romance Indra Kumar  Rajeev Kaul  Rajeev Kaul  Aamir Khan  Madhuri Dixit  Saeed Jaffrey  Deven Verma  Anupam Kher  Shammi  Padma Rani  Rajesh Puri  Satyendra Kapoor  Adi Irani  Dinesh Hingoo  Viju Khote  Birbal  Manmauji  Babbanlal Yadav  A man pretends to be a rich industrialist to improve his son's chances of marrying in to wealth  but his plan backfires on him ,https://image.tmdb.org/t/p/original/aecBFir2aF59MOflpYimaFu7hnI.jpg
tt0099652,Ghayal,Ghayal,Ghayal  Action  Crime  Drama Rajkumar Santoshi  Lateef Binny  Vijay Deveshwar  Sunny Deol  Amrish Puri  Meenakshi Sheshadri  Moushumi Chatterjee  Kulbhushan Kharbanda  Om Puri  Raj Babbar  Shabbir Khan  Sudesh Berry  Mitwa  Shafi Inamdar  Brahmachari  Sharat Saxena  Annu Kapoor  Viju Khote  Ajay Mehra  an amateur boxer  takes revenge against Balwant Rai  a crooked businessman  after his elder brother is killed ,https://image.tmdb.org/t/p/original/4LpT0OsORcPdrtHnolxRqtU3eo9.jpg
tt0099869,Izzatdaar,Izzatdaar,Izzatdaar  Action  Crime  Drama K  Bapaiah  J  Hemambar  Shafiq Ansari  Shakti Kapoor  Asrani  Shiva Rindani  Yunus Parvez  Master Ankur  Tina Ghai  Tej Sapru  Bharathi  Guddi Maruti  Jaya Mathur  Alagu  Vikas Anand  Rakesh Bedi  Dilip Dhawan  Madhuri Dixit  Brahmdutt  a rich Steel Baron is falsely convicted in the murder of his best friend and business partner Premchand  When in prison  Brahmdutt finds out from sources that his son in law    ,https://image.tmdb.org/t/p/original/6hgIAPv77qQIz1UUxNnnCpGb6tq.jpg
tt0099943,Kishen Kanhaiya,Kishen Kanhaiya,Kishen Kanhaiya  Action  Comedy  Drama Rakesh Roshan  Ravi Kapoor  Mohan Kaul  Vikas Anand  Bindu  Madhuri Dixit  Dinesh Hingoo  Saeed Jaffrey  Anil Kapoor  Kader Khan  Shubha Khote  Sujit Kumar  Shreeram Lagoo  Johnny Lever  Prem Nath  Amrish Puri  Ranjeet  Shilpa Shirodkar  Twin brothers are separated at birth and in adulthood  their identities are swapped ,https://image.tmdb.org/t/p/original/vcQyjd0jWT2VOImJRJIssajfOUz.jpg
tt0099953,Kroadh,Kroadh,Kroadh  Action  Crime  Drama Shashilal K  Nair  Vikas Anand  Rajeev Kaul  Sanjay Dutt  Sunny Deol  Amrita Singh  Sonam  Anupam Kher  Amitabh Bachchan  Paresh Rawal  Jagdeep  Rohini Hattangadi  Pallavi Joshi  Anang Desai  Jatin Khan  Vikram Gokhale  Yashwant Dutt  Bharat Kapoor  Krodh tells the story of two brothers who are in search of the man who killed their mother  The problem is they have never seen his face  but do have his name  The elder brother Ajay gets    ,https://image.tmdb.org/t/p/original/wC9brU0C228aE0Fvn03XalkXjkP.jpg
tt0100002,Lekin...,Lekin...,Lekin     Drama  Fantasy  Musical Gulzar  Gulzar  Vinod Khanna  Dimple Kapadia  Amjad Khan  Alok Nath  Hema Malini  Moon Moon Sen  Vijayendra Ghatge  Beena Banerjee  Ajit Vachani  Manohar Singh  Sapna Awasthi  Ram Mohan  Rashmi  Samir Niyogi lives in India and is assigned by the Government to travel to Rajasthan  evaluate a princely castle that once belonged to Raja Param Singh  take stock of all items  the    ,https://image.tmdb.org/t/p/original/asvfTyox0vFSA3wYQ6me7KSBIgO.jpg
tt0100092,Maha-Sangram,Maha-Sangram,Maha-Sangram  Action  Drama  Romance Mukul Anand  Anwar Khan  Nitin Manmohan  Vinod Khanna  Madhuri Dixit  Govinda  Shaheen  Kiran Kumar  Aditya Pancholi  Shakti Kapoor  Sonu Walia  Gulshan Grover  Iftekhar  Rajendra Nath  Raju Shrestha  Shammi  Amjad Khan  Dinesh Hingoo  Uttar Pradesh-based Vishal gets a telegram from Santa Cruz Police Station that his younger collegian brother  Arjun  is dead  Distraught he travels to Bombay  collects his brothers ashes     ,https://image.tmdb.org/t/p/original/k7wHMzxbzGzDptfYNV378UYCP4A.jpg
tt0100095,Maine Pyar Kiya,Maine Pyar Kiya,Maine Pyar Kiya  Drama  Family  Musical Sooraj R  Barjatya  S M  Ahale  Sooraj R  Barjatya  Salman Khan  Bhagyashree  Alok Nath  Rajeev Verma  Reema Lagoo  Ajit Vachani  Harish Patel  Deep Dhillon  Huma Khan  Handsome  Pervin Dastur  Shreechand Makhija  Rakesh Shrivastav  Dilip Joshi  Sushil Johri  After Suman's father leaves her in the care of another family while he travels abroad  she falls in love with Prem  However  in order to for them to marry  Prem has to prove to Suman's father that he is not the same as his own dad ,https://image.tmdb.org/t/p/original/aqZ9CEbXVLrEVAZFpT2F7PAE7dV.jpg
tt0100384,Police Public,Police Public,Police Public  Crime  Thriller Esmayeel Shroff  Asad Bhopali  Moin-ud-din  Vijay Aidasani  Jayshree Arora  Ila Arun  Kabir Bedi  Rakesh Bedi  Prem Chopra  Sudhir Dalvi  Poonam Dhillon  A K  Hangal  Arbaaz Ali Khan  Raj Kiran  Raaj Kumar  Reema Lagoo  Vineeta Malik  Moksha  Inspector Shahnawaz Khan is called in to question some people about the apparel death of a young woman named Karuna Sharma  These people claims that Karuna's death was due to suicide but at   ,https://image.tmdb.org/t/p/original/6qCZlZrpuJuTZNhP3y6gyfjLaN8.jpg
tt0100401,Pratibandh,Pratibandh,Pratibandh  Action  Drama Ravi Raja Pinisetty  Anees Bazmee  Raviraja Pinisetty  Chiranjeevi  Juhi Chawla  Rami Reddy  Harish Patel  J V  Somayajulu  Kulbhushan Kharbanda  Shafi Inamdar  Sumalatha  Madan Jain  Reema Lagoo  Born in an orphanage  brought up by his strict and unrelenting school-master  Satyendra Sharma  young Siddhanth has not been shown any love or kindness in his entire life  Now he is grown    ,https://image.tmdb.org/t/p/original/fr7kO2OxdctVADAttT4UYeIu9Mo.jpg
tt0100587,Shakha Proshakha,Shakha Proshakha,Shakha Proshakha  Drama Satyajit Ray  Satyajit Ray  Satyajit Ray  Ajit Banerjee  Haradhan Bannerjee  Soumitra Chatterjee  Dipankar Dey  Ranjit Mallick  Lily Chakravarty  Mamata Shankar  Soham Chakraborty  Promode Ganguly  Bhishma Guhathakurta  Sunil Gupta Kabiraj  Soven Lahiri  Tarun Mitra  Ashok Mukherjee  Kamu Mukherjee  Four brothers converge around an ailing father ,https://image.tmdb.org/t/p/original/me5vH5pCn1nT66dDMu80ke0QVST.jpg
tt0100816,Tridev,Tridev,Tridev  Action  Crime  Drama Rajiv Rai  Arshad Parvez  Rajiv Rai  Sunny Deol  Naseeruddin Shah  Jackie Shroff  Madhuri Dixit  Sonam  Sangeeta Bijlani  Anupam Kher  Amrish Puri  Raza Murad  Dalip Tahil  Sharat Saxena  Tej Sapru  Dan Dhanoa  Rajesh Vivek  Anjana Mumtaz  When an exiled police officer  a bandit and the son of a police commissioner are framed by a smuggler  they join forces to teach him a lesson and prove their innocence ,https://image.tmdb.org/t/p/original/fWg3vBcpKyea5aA7gyaHn0LbHOi.jpg
tt0101244,100 Days,100 Days,100 Days  Horror  Romance  Thriller Partho Ghosh  Bhushan Banmali  Devjyoti Roy  Jackie Shroff  Madhuri Dixit  Javed Jaffrey  Laxmikant Berde  Moon Moon Sen  Sabeeha  Ajit Vachani  Jay Kalgutkar  Neelam Mehra  Shashi Kiran  Shivaaji Satam  Mahavir Shah  Kanti Karan Dharni  Raja Duggal  Ramakant Burman  A young  clairvoyant woman has a vision of a murder and sets out to uncover the truth before the killer finds her ,https://image.tmdb.org/t/p/original/pZJcxCrwjBl9bRLwOD8u5HfDT0x.jpg
tt0101279,Agantuk,Agantuk,Agantuk  Drama Satyajit Ray  Satyajit Ray  Satyajit Ray  Utpal Dutt  Dipankar Dey  Mamata Shankar  Bikram Bhattacharya  Rabi Ghosh  Dhritiman Chatterjee  Subrata Chatterjee  Promode Ganguly  Ajit Banerjee  Sourav Banerjee  A well-off family is paid an unexpected  and rather unwanted  visit by a man claiming to be the woman's long-lost uncle  The initial suspicion with which they greet the man slowly dissolves   ,https://image.tmdb.org/t/p/original/uNYlRzs8PBGCvJO5O9NO3Hx7L3x.jpg
tt0101283,Ajooba,Ajooba,Ajooba  Action  Adventure  Comedy Shashi Kapoor  Gennadiy Vasilev  Yu  Avetikov  Bharat B  Bhalla  Amitabh Bachchan  Dimple Kapadia  Rishi Kapoor  Sonam  Shammi Kapoor  Ariadna Shengelaia  Saeed Jaffrey  Sushma Seth  Amrish Puri  Dalip Tahil  Georgi Darchiashvili  Zurab Kapianidze  Abesalom Loria  Tinnu Anand  Dara Singh  The evil Vizier of Baharistan kills the royal family and takes power himself but the real crown prince  who has survived his machinations  returns to his homeland to avenge his parents as a masked vigilante 'Ajooba' ,https://image.tmdb.org/t/p/original/eickHuvLqNnOOdhgtCeSS1Jwxos.jpg
tt0101284,Akayla,Akayla,Akayla  Action  Drama  Thriller Ramesh Sippy  Salim Khan  Amitabh Bachchan  Jackie Shroff  Amrita Singh  Meenakshi Sheshadri  Aditya Pancholi  Kiran Juneja  Keith Stevenson  Shashi Kapoor  Helen  Mahesh Anand  Kanwaljit Singh  Mangal Dhillon  Asif  Nafisa  S M  Zaheer  Inspector Vijay Verma is a very lonely cop whose only family is a younger brother Ajay Verma who is studying abroad  He also has two good friends Shekhar and Seema  One day when he arrests    ,https://image.tmdb.org/t/p/original/m4EmRxFmXJSnmb1nKK6RPeKcQbg.jpg
tt0101437,Beta,Beta,Beta  Drama  Romance Indra Kumar  Gyandev Agnihotri  Bhagyaraj  Anil Kapoor  Madhuri Dixit  Aruna Irani  Laxmikant Berde  Akash Khurana  Adi Irani  Anupam Kher  Rita Bhaduri  Satyendra Kapoor  Bharti Achrekar  Kunickaa Sadanand  Priya Arun Berde  Brij Gopal  Master Bunty  Yunus Parvez  Beta is the story of Raju  the only child of a widowed multi millionaire  Raju's father can provide him anything he wants but Raju's only desire is to get mother's love  in order to please    ,https://image.tmdb.org/t/p/original/1RUOf9MCf8PsKxrefcwFqb0JCKL.jpg
tt0101616,Coolie No. 1,Coolie No. 1,Coolie No  1  Comedy David Dhawan  Rumi Jaffery  Kader Khan  Govinda  Karisma Kapoor  Harish  Kanchan  Kader Khan  Shakti Kapoor  Sadashiv Amrapurkar  Kulbhushan Kharbanda  Mahesh Anand  Vikas Anand  Mahavir Shah  Tiku Talsania  Shammi  Javed Khan  Dinesh Hingoo  In order to avenge his insult against wealthy Hoshiarchand Choudhary; Pandit Shaadiram Gharjodhe asks Raju; a coolie by profession to masquerade as a wealthy business tycoon so that he can get marry to Choudhary's daughter Malti ,https://image.tmdb.org/t/p/original/pxdbdWA6EQb15YIEhRVt5iIdStA.jpg
tt0101649,Thalapathi,Thalapathi,Thalapathi  Action  Crime  Drama Mani Ratnam  Mani Ratnam  Mani Ratnam  Rajinikanth  Mammootty  Shobana  Arvind Swamy  Srividya  Bhanupriya  Amrish Puri  Jai Sankar  Geetha  Charlie  Charu Haasan  Manoj K  Jayan  Nagesh  Nirmalamma  Sonu Walia  An orphan named Surya raised in a slum befriends a good crime boss named Devaraj and works for him  Their existence is threatened when a new honest district collector arrives ,https://image.tmdb.org/t/p/original/21eu8xhkJE3VHZJpW5LPurYrJCv.jpg
tt0101732,Dil Aashna Hai (...The Heart Knows),Dil Aashna Hai (...The Heart Knows),Dil Aashna Hai (   The Heart Knows)  Drama  Romance Hema Malini  Iqbal Durrani  Imtiaz Hussain  Jeetendra  Mithun Chakraborty  Dimple Kapadia  Amrita Singh  Sonu Walia  Kabir Bedi  Divya Bharti  Shah Rukh Khan  Nassar Abdulla  Pankaj Udhas  Raza Murad  Amarjeet Mukherjee  Farida Jalal  Beena Banerjee  Sushma Seth  Laila  brought up in a brothel  is a cabaret dancer in Digvijay Singh's five star hotel  One day  her dying mother informs her that she is adopted  Laila is aided by Karan in her search for the mother ,https://image.tmdb.org/t/p/original/307QOvQKbpeMuoYNozPii6BaguR.jpg
tt0101733,Dil Hai Ki Manta Nahin,Dil Hai Ki Manta Nahin,Dil Hai Ki Manta Nahin  Adventure  Comedy  Drama Mahesh Bhatt  Robin Bhatt  Robin Bhatt  Aamir Khan  Pooja Bhatt  Anupam Kher  Sameer Chitre  Tiku Talsania  Rakesh Bedi  Virendra Saxena  Avtar Gill  Mushtaq Khan  Javed Khan  Shammi  Amrit Patel  Shubha Khote  Rajesh Puri  Deepak Tijori  Runaway heiress in search of her beloved falls in love with another man on the way ,https://image.tmdb.org/t/p/original/ylyfnkNCVjW41GEFyuHUWEhHoMn.jpg
tt0101742,Deewana Mujh Sa Nahin,Deewana Mujh Sa Nahin,Deewana Mujh Sa Nahin  Romance  Comedy  Drama Nageshwara Rao Y   M  Parvez  M  Parvez  M  Parvez  Aamir Khan  Madhuri Dixit  Kushboo  Jainendra  Satyendra Kapoor  Beena Banerjee  Dinesh Hingoo  Narendra Nath  Yunus Parvez  Babbanlal Yadav  Jaya Mathur  Rajendra  Mahesh Raj  Ranjeeta Kaur  Naushaad Abbas  An obsessive photographer (Aamir Khan) believes an engaged woman (Madhuri Dixit) is in love with him ,https://image.tmdb.org/t/p/original/fLjOCzCuSjbrnnsdZ6Aev1QcJ6Z.jpg
tt0102071,Hum,Hum,Hum  Action  Comedy  Drama Mukul Anand  Ravi Kapoor  Ravi Kapoor  Amitabh Bachchan  Rajinikanth  Govinda  Kimi Katkar  Deepa Sahi  Shilpa Shirodkar  Danny Denzongpa  Anupam Kher  Kader Khan  Romesh Sharma  Annu Kapoor  Shiva Rindani  Asha Sharma  Deepak Shirke  Aparajita  A dockworker overthrows the tyranny of a cruel gangster but has to run away to make a new life for himself and his brothers  Fifteen years later  his past catches up with him as his old enemy resurfaces ,https://image.tmdb.org/t/p/original/blnhL1cIxjjLgNdlDA8tIbvbCCO.jpg
tt0102200,Khel,Khel,Khel  Comedy  Drama  Romance Rakesh Roshan  Javed Akhtar  Javed Akhtar  Aparajita  Prem Chopra  Madhuri Dixit  Vijayendra Ghatge  Dinesh Hingoo  Kamaldeep  Anil Kapoor  Bharat Kapoor  Satyendra Kapoor  Satish Kaul  Anupam Kher  Shashi Kiran  Sujit Kumar  Mac Mohan  Alok Nath  Widowed and elderly industrialist Sulakshana Devi allows her business and estate to be taken care of by her nephew  Balwant  Shortly after her return from the overseas her only son  Ravi    ,https://image.tmdb.org/t/p/original/cUFdWhQ6AO8V9fzLKZLI0UbVKF7.jpg
tt0102258,Lamhe,Lamhe,Lamhe  Drama  Musical  Romance Yash Chopra  Honey Irani  Honey Irani  Anil Kapoor  Sridevi  Anupam Kher  Waheeda Rehman  Deepak Malhotra  Dippy Sagoo  Lalit Tiwari  Ila Arun  Raj Hans  Manju Mishra  Manohar Singh  Yash Chopra's most cherished film with soul-stirring music is a story of moments - moments of passion  of ecstasy and of life-changing love ,https://image.tmdb.org/t/p/original/aw9xd5GhQkyaAsTblNi3XydvEcK.jpg
tt0102513,Narasimha,Narasimha,Narasimha  Action  Drama N  Chandra  N  Chandra  Kamlesh Pandey  Sunny Deol  Dimple Kapadia  Urmila Matondkar  Ravi Behl  Om Puri  Shafi Inamdar  Johnny Lever  Om Shivpuri  Satish Shah  Shail Chaturvedi  Manohar Deepak  Salim Khan Ding-Dong  C S  Dubey  Dulari  Brij Gopal  With the help of his strongest henchman; Narasimha  Baapji eliminates his enemies from the city  But what happens when the sleeping morals of your toughest ally awaken  and he not only opposes you  but aligns with your enemy ,https://image.tmdb.org/t/p/original/KyeS7VRIh1v5gcmY4YekSIty1x.jpg
tt0102636,Parinda,Parinda,Parinda  Action  Crime  Drama Vidhu Vinod Chopra  Vidhu Vinod Chopra  Vidhu Vinod Chopra  Jackie Shroff  Anil Kapoor  Nana Patekar  Madhuri Dixit  Anupam Kher  Suresh Oberoi  Tom Alter  Anang Desai  Kamal Chopra  Sameer  Hitesh  Mohan  Shweta  Jatin  Vilas Shinde  A man's friend  a police officer  is assassinated by gangsters in broad daylight  He discovers that his elder brother works in the same gang and decides to avenge his friend's death by infiltrating the gang ,https://image.tmdb.org/t/p/original/2i4NTawxxALdKTRQolgHHpRGOnS.jpg
tt0102645,Patthar Ke Phool,Patthar Ke Phool,Patthar Ke Phool  Action  Drama  Romance Anant Balani  Salim Khan  Salim Khan  Salman Khan  Raveena Tandon  Kiran Kumar  Manohar Singh  Reema Lagoo  Goga Kapoor  Vinod Mehra  Vivek Vaswani  Dinesh Hingoo  Pradeep Singh Rawat  Shaharyar Khan  Mohan Kant  Deep Dhillon  A young police officer and the daughter of a gangster fall in love at first sight ,https://image.tmdb.org/t/p/original/TWq42dcM3vBs5pnNxZQ2xxT0Ro.jpg
tt0102701,Prahaar: The Final Attack,Prahaar: The Final Attack,Prahaar  The Final Attack  Drama  Thriller  Action Subhankar Ghosh  Nana Patekar  Hriday Lani  Nana Patekar  Nana Patekar  Dimple Kapadia  Gautam Joglekar  Madhuri Dixit  Habib Tanvir  Makrand Deshpande  Achyut Potdar  Sai Deodhar  Jahangir Khan  Ankush Mohite  Malhar Patekar  Vishwajeet Pradhan  Yagnesh Shetty  Aadesh Shrivastava  Shivkumar Subramaniam  Prahaar is the story of Major Chavan  a tough and stern soldier  trained to destroy the enemy  He can see the enemy on our borders but is unaware of the invisible enemy within ourselves     ,https://image.tmdb.org/t/p/original/1k45jZdMMo7i8GuMI749lEu5Kkr.jpg
tt0102705,Prem Pratigyaa,Prem Pratigyaa,Prem Pratigyaa  Drama  Romance Bapu  Jainendra Jain  Mithun Chakraborty  Madhuri Dixit  Vinod Mehra  Ranjeet  Nilu Phule  Satish Kaushik  Gulnar Irani  Deven Verma  Kamaldeep  Darshan  Manmauji  Akbar Bakshi  Bihari  Jamuna  Subash  Raja Bhaiya and Charan come to the big city to make a living  but cannot find jobs  While eating some food  they are taunted and physically assaulted by Kallu Dada  a physical altercation    ,https://image.tmdb.org/t/p/original/1zIgM4hU6pBLAwjvoHvRM73tTPa.jpg
tt0102746,Kurbaan,Kurbaan,Kurbaan  Action  Drama  Romance Deepak Bahry  Vinay Shukla  Sunil Dutt  Kabir Bedi  Salman Khan  Ayesha Jhulka  Gulshan Grover  Rohini Hattangadi  Goga Kapoor  Bharat Kapoor  Kunickaa Sadanand  Rajesh Puri  Subbiraj  Sunil Dhawan  Ramesh Goyal  Kamaldeep  Ranjeet  Maan Singh and Prithvi Singh's families have been locked in a property dispute in a court in India  When the Court gives a verdict in favor of Prithvi  Maan hires a bandit named Panna Singh to kill Prithvi and all of his family ,https://image.tmdb.org/t/p/original/nLrF9MbqEVb39OnNFyKLgELNC12.jpg
tt0102825,Saajan,Saajan,Saajan  Drama  Musical  Romance Lawrence D'Souza  Reema Rakesh Nath  Reema Rakesh Nath  Sanjay Dutt  Madhuri Dixit  Salman Khan  Ekta Sohini  Laxmikant Berde  Kader Khan  Reema Lagoo  Anjana Mumtaz  Dinesh Hingoo  Yunus Parvez  Dipinti  Raja Duggal  Shalaka Karnik  Raju Shrestha  Poonam Shetty  A poet (Sanjay Dutt) and his best friend (Salman Khan) fall in love with the same woman (Madhuri Dixit) ,https://image.tmdb.org/t/p/original/wg4WBjFhYZeLaaQhE3NeFyfTn2Y.jpg
tt0102835,Sanam Bewafa,Sanam Bewafa,Sanam Bewafa  Drama  Romance Saawan Kumar Tak  Bharat B  Bhalla  Anwar Khan  Salman Khan  Chandni  Kanchan  Pran  Danny Denzongpa  Puneet Issar  Pankaj Dheer  Jagdeep  Dina Pathak  Tahira Khan  Gurbachan Singh  Jugnu  Master Alok  Chander Mahajan  Rashim Bakshi  Salman falls in love with Ruksar but their fathers  despite being neighbours  are sworn enemies  The couple end up marrying but they are shocked when they finally discover the reason why their fathers allow the marriage to take place ,https://image.tmdb.org/t/p/original/3G91LeyVMEERxXC5RlJaMdTy8WC.jpg
tt0102846,Saugandh,Saugandh,Saugandh  Action  Drama  Romance Raj N  Sippy  Iqbal Durrani  Iqbal Durrani  Rakhee Gulzar  Akshay Kumar  Shanti Priya  Aryeman Ramsay  Beena Banerjee  Mayur Verma  Amita Nangia  Ashalata Wabgaonkar  K K  Raj  Shahnaaz  Jaidev  Pankaj Dheer  Mukesh Khanna  Paintal  Arun Bali  A woman whose entire family was murdered by a cruel landowner  vows that she will get her son and his daughter married someday ,https://image.tmdb.org/t/p/original/cejQCb1TBi15I8dVtUHUUzwRIGo.jpg
tt0103689,Angaar,Angaar,Angaar  Action  Crime  Drama Shashilal K  Nair  Sujit Sen  Sujit Sen  Jackie Shroff  Dimple Kapadia  Nana Patekar  Om Puri  Mazhar Khan  Siddharth Ray  Kader Khan  Kiran Kumar  Aadesh Shrivastava  An angry slum-dweller is arrested  found guilty  and institutionalized ,https://image.tmdb.org/t/p/original/2t2tpT5Qs1puVcuxVILtASl7h5o.jpg
tt0104072,Deedar,Deedar,Deedar  Drama  Romance Pramod Chakravorty  Sachin Bhowmick  Sachin Bhowmick  Akshay Kumar  Karisma Kapoor  Laxmikant Berde  Anjana Mumtaz  Rajeev Verma  Tanuja  Anupam Kher  Dan Dhanoa  Priya Arun Berde  Ajit Vachani  Rajesh Puri  Seema Deo  Viju Khote  Dinesh Hingoo  Amit Shukla  A young couple in love want to get married but their plans are thwarted by the revelation that the young man's businessman father had framed the young woman's father for a crime he did not commit ,https://image.tmdb.org/t/p/original/AqoebimNASvlpwqzAzc3KB7kx8G.jpg
